travelCode,userCode,from,to,flightType,price,time,distance,agency,date
20975,206,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,01/28/2021
20975,206,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,02/01/2021
20976,206,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,02/04/2021
20976,206,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,02/07/2021
20977,206,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,02/11/2021
20977,206,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,02/13/2021
20978,206,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,02/18/2021
20978,206,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,02/22/2021
20979,206,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,02/25/2021
20979,206,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,02/28/2021
20980,206,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,03/04/2021
20980,206,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,03/05/2021
20981,206,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,03/11/2021
20981,206,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,03/15/2021
20982,206,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,03/18/2021
20982,206,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,03/20/2021
20983,206,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,03/25/2021
20983,206,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,03/27/2021
20984,206,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,04/01/2021
20984,206,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,04/04/2021
20985,206,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,04/08/2021
20985,206,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,04/11/2021
20986,206,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,04/15/2021
20986,206,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,04/18/2021
20987,206,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,04/22/2021
20987,206,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,04/25/2021
20988,206,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,04/29/2021
20988,206,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,05/02/2021
20989,206,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,05/06/2021
20989,206,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,05/07/2021
20990,206,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,05/13/2021
20990,206,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,05/14/2021
20991,206,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,05/20/2021
20991,206,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,05/24/2021
20992,206,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,05/27/2021
20992,206,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,05/28/2021
20993,206,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,06/03/2021
20993,206,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,06/04/2021
20994,206,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,06/10/2021
20994,206,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,06/14/2021
20995,206,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,06/17/2021
20995,206,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,06/19/2021
20996,206,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,06/24/2021
20996,206,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,06/25/2021
20997,206,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,07/01/2021
20997,206,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,07/02/2021
20998,206,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,07/08/2021
20998,206,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,07/10/2021
20999,206,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,07/15/2021
20999,206,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,07/17/2021
21000,206,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,07/22/2021
21000,206,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,07/25/2021
21001,206,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,07/29/2021
21001,206,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,08/02/2021
21002,206,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,08/05/2021
21002,206,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,08/09/2021
21003,206,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,08/12/2021
21003,206,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,08/14/2021
21004,206,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,08/19/2021
21004,206,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,08/21/2021
21005,206,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,08/26/2021
21005,206,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,08/27/2021
21006,206,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,09/02/2021
21006,206,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,09/05/2021
21007,206,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,09/09/2021
21007,206,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,09/10/2021
21008,206,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,09/16/2021
21008,206,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,09/20/2021
21009,206,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,09/23/2021
21009,206,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,09/25/2021
21010,206,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,09/30/2021
21010,206,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,10/02/2021
21011,206,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,10/07/2021
21011,206,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,10/09/2021
21012,206,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,10/14/2021
21012,206,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,10/16/2021
21013,206,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,10/21/2021
21013,206,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,10/22/2021
21014,206,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,10/28/2021
21014,206,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,11/01/2021
21015,206,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,11/04/2021
21015,206,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,11/05/2021
21016,206,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,11/11/2021
21016,206,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,11/15/2021
21017,206,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,11/18/2021
21017,206,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,11/20/2021
21018,206,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,11/25/2021
21018,206,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,11/29/2021
21019,206,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,12/02/2021
21019,206,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,12/06/2021
21020,206,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,12/09/2021
21020,206,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,12/11/2021
21021,206,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,12/16/2021
21021,206,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,12/19/2021
21022,206,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,12/23/2021
21022,206,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,12/26/2021
21023,206,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,12/30/2021
21023,206,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,01/02/2022
21024,206,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/06/2022
21024,206,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,01/10/2022
21025,206,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,01/13/2022
21025,206,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,01/17/2022
21026,206,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,01/20/2022
21026,206,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,01/24/2022
21027,206,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,01/27/2022
21027,206,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,01/30/2022
21028,206,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,02/03/2022
21028,206,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,02/06/2022
21029,206,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,02/10/2022
21029,206,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,02/14/2022
21030,206,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,02/17/2022
21030,206,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,02/19/2022
21031,206,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,02/24/2022
21031,206,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,02/25/2022
21032,206,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,03/03/2022
21032,206,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,03/04/2022
21033,206,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,03/10/2022
21033,206,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,03/12/2022
21034,206,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,03/17/2022
21034,206,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,03/21/2022
21035,206,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,03/24/2022
21035,206,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,03/27/2022
21036,206,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,03/31/2022
21036,206,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,04/03/2022
21037,206,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,04/07/2022
21037,206,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,04/11/2022
21038,206,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,04/14/2022
21038,206,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,04/17/2022
21039,206,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,04/21/2022
21039,206,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,04/22/2022
21040,206,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,04/28/2022
21040,206,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,04/29/2022
21041,206,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,05/05/2022
21041,206,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,05/06/2022
21042,206,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,05/12/2022
21042,206,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,05/16/2022
21043,206,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,05/19/2022
21043,206,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,05/20/2022
21044,207,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,09/26/2019
21044,207,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,09/28/2019
21045,207,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,10/03/2019
21045,207,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,10/04/2019
21046,207,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,10/10/2019
21046,207,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,10/13/2019
21047,207,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,10/17/2019
21047,207,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,10/18/2019
21048,207,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,10/24/2019
21048,207,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,10/26/2019
21049,207,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,10/31/2019
21049,207,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,11/01/2019
21050,207,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,11/07/2019
21050,207,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,11/10/2019
21051,207,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,11/14/2019
21051,207,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,11/16/2019
21052,207,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,11/21/2019
21052,207,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,11/24/2019
21053,207,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,11/28/2019
21053,207,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,11/29/2019
21054,207,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,12/05/2019
21054,207,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,12/07/2019
21055,207,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,12/12/2019
21055,207,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,12/14/2019
21056,207,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,12/19/2019
21056,207,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,12/21/2019
21057,207,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,12/26/2019
21057,207,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,12/28/2019
21058,207,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,01/02/2020
21058,207,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,01/06/2020
21059,207,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,01/09/2020
21059,207,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,01/13/2020
21060,207,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,01/16/2020
21060,207,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,01/18/2020
21061,207,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,01/23/2020
21061,207,Campo Grande (MS),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,01/24/2020
21062,207,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,01/30/2020
21062,207,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,02/02/2020
21063,207,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,02/06/2020
21063,207,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,02/10/2020
21064,207,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,02/13/2020
21064,207,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,02/14/2020
21065,207,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,02/20/2020
21065,207,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,02/23/2020
21066,207,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,02/27/2020
21066,207,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,03/02/2020
21067,207,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,03/05/2020
21067,207,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,03/06/2020
21068,207,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,03/12/2020
21068,207,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,03/16/2020
21069,207,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,03/19/2020
21069,207,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,03/23/2020
21070,207,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,03/26/2020
21070,207,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,03/27/2020
21071,207,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,04/02/2020
21071,207,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,04/06/2020
21072,207,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,04/09/2020
21072,207,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,04/10/2020
21073,207,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,04/16/2020
21073,207,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,04/17/2020
21074,207,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,04/23/2020
21074,207,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,04/24/2020
21075,207,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,04/30/2020
21075,207,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,05/01/2020
21076,207,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,05/07/2020
21076,207,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,05/08/2020
21077,207,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,05/14/2020
21077,207,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,05/16/2020
21078,207,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,05/21/2020
21078,207,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,05/22/2020
21079,207,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,05/28/2020
21079,207,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,05/30/2020
21080,207,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,06/04/2020
21080,207,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,06/05/2020
21081,207,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,06/11/2020
21081,207,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,06/13/2020
21082,207,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,06/18/2020
21082,207,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,06/20/2020
21083,207,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,06/25/2020
21083,207,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,06/29/2020
21084,207,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,07/02/2020
21084,207,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,07/05/2020
21085,207,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,07/09/2020
21085,207,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,07/13/2020
21086,207,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,07/16/2020
21086,207,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,07/17/2020
21087,207,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,07/23/2020
21087,207,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,07/27/2020
21088,207,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,07/30/2020
21088,207,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,08/03/2020
21089,207,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,08/06/2020
21089,207,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,08/08/2020
21090,207,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,08/13/2020
21090,207,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,08/16/2020
21091,207,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,08/20/2020
21091,207,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,08/21/2020
21092,207,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,08/27/2020
21092,207,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,08/29/2020
21093,207,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,09/03/2020
21093,207,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,09/07/2020
21094,207,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,09/10/2020
21094,207,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,09/11/2020
21095,207,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,09/17/2020
21095,207,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,09/19/2020
21096,207,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,09/24/2020
21096,207,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,09/28/2020
21097,207,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,10/01/2020
21097,207,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,10/03/2020
21098,207,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,10/08/2020
21098,207,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,10/11/2020
21099,207,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,10/15/2020
21099,207,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,10/16/2020
21100,207,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,10/22/2020
21100,207,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,10/26/2020
21101,207,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,10/29/2020
